bundle_version,cut,window,series,series_label,vol_ann,sharpe_excess_cdi,sortino_excess_cdi,max_drawdown,pct_neg_months,worst_month,best_month,N_months,report_id
v13b3,D6M,15Y,CDI,CDI,0.00973433065855921,0.0,0.0,0.0,0.0,0.0013,0.0128,181,REL_IND_D6M_CDI_15Y.pdf
v13b3,D6M,15Y,IBOV,IBOV,0.20883482969102887,-0.1068412113134136,-0.1450985401005012,-0.4283659685685468,0.4530386740331492,-0.299,0.1697,181,REL_IND_D6M_IBOV_15Y.pdf
v13b3,D6M,15Y,PA,Portfólio A,0.18340545691988727,0.16678040426834045,0.24374941721285506,-0.31810779168552394,0.3867403314917127,-0.22469999999999998,0.1629,181,REL_IND_D6M_PA_15Y.pdf
v13b3,D6M,15Y,PB,Portfólio B,0.20865064763558175,0.2145379785108029,0.3041782137872592,-0.31720941999999996,0.4198895027624309,-0.2754,0.1856,181,REL_IND_D6M_PB_15Y.pdf
v13b3,D6M,15Y,PC,Portfólio C,0.2282345224975146,0.1897128970709921,0.2717997697344049,-0.3884449,0.4530386740331492,-0.327,0.1821,181,REL_IND_D6M_PC_15Y.pdf
v13b3,D6M,15Y,SP500_PR,SP500_PR,0.16667955455879693,0.6766876059233767,1.1467762554470349,-0.2712857466321318,0.35911602209944754,-0.1359,0.17629999999999998,181,REL_IND_D6M_SP500_PR_15Y.pdf
v13b3,D6M,15Y,SP500_TR,SP500_TR,0.16725443222111006,0.7880390673018877,1.372602419411953,-0.2624106304995527,0.34806629834254144,-0.1349,0.1777,181,REL_IND_D6M_SP500_TR_15Y.pdf
v13b3,D6M,20Y,CDI,CDI,0.009778244333246328,0.0,0.0,0.0,0.0,0.0013,0.015,241,REL_IND_D6M_CDI_20Y.pdf
v13b3,D6M,20Y,IBOV,IBOV,0.22018268106618596,0.03365415814509877,0.04641436300406443,-0.4958952492027713,0.42738589211618255,-0.299,0.1697,241,REL_IND_D6M_IBOV_20Y.pdf
v13b3,D6M,20Y,PA,Portfólio A,0.19460931837062811,0.2102684330321295,0.30276735999670595,-0.39683296891332487,0.3983402489626556,-0.2379,0.1674,241,REL_IND_D6M_PA_20Y.pdf
